id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,experience_level,is_mnc,placements,package
real_mock_231,Data Analyst,Accenture,"Uttar Pradesh, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,161,24
real_mock_232,Consultant,Oracle,"Uttarakhand, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Uttarakhand,LinkedIn,On-site,1.0,,,General,Experienced,True,80,15
real_mock_233,Accountant,HDFC Bank,"West Bengal, India",Technology,https://www.naukri.com/accountant-jobs-in-west-bengal,Naukri,On-site,1.0,,,General,Experienced,False,45,3
real_mock_234,BCA Intern,Coal India,"Tripura, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,28,5
real_mock_235,MCA Trainee,TCS,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,41,5
real_mock_236,B.Tech Graduate,Infosys,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Navi%20Mumbai,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,40,6
real_mock_237,HR Manager,Wipro,"Noida, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-noida,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,28,3
real_mock_238,Product Manager,Reliance,"Gurgaon, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,11,7
real_mock_239,DevOps Engineer,L&T Technology Services,"Gurugram, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,8,5
real_mock_240,Software Engineer,Tech Mahindra,"Bangalore, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Bangalore,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,38,6
real_mock_241,Data Analyst,IBM,"Chennai, India",Technology,https://www.naukri.com/data-analyst-jobs-in-chennai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,13,3
real_mock_242,Consultant,Teleperformance,"Jalpaiguri, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,7,4
real_mock_243,Accountant,Kochar Infotech,"Pune, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,26,7
real_mock_244,BCA Intern,Aegis,"Hyderabad, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Hyderabad,LinkedIn,On-site,1.0,,,BCA,Fresher,False,22,6
real_mock_245,MCA Trainee,Aye Finance,"Andhra Pradesh, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-andhra-pradesh,Naukri,On-site,1.0,,,MCA,Fresher,False,8,3
real_mock_246,B.Tech Graduate,JP Morgan,"Assam, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,39,3
real_mock_247,HR Manager,Nestle,"Bihar, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,37,5
real_mock_248,Product Manager,Swiggy,"Chhattisgarh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Chhattisgarh,LinkedIn,On-site,1.0,,,General,Experienced,False,18,4
real_mock_249,DevOps Engineer,Flipkart,"Delhi, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-delhi,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,44,4
real_mock_250,Software Engineer,Capgemini,"Goa, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,158,7
real_mock_251,Data Analyst,Cognizant,"Gujarat, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,88,19
real_mock_252,Consultant,Deloitte,"Haryana, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Haryana,LinkedIn,On-site,1.0,,,General,Experienced,True,92,10
real_mock_253,Accountant,Goldman Sachs,"Himachal Pradesh, India",Technology,https://www.naukri.com/accountant-jobs-in-himachal-pradesh,Naukri,On-site,1.0,,,General,Experienced,True,138,16
real_mock_254,BCA Intern,KPMG,"Jharkhand, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,True,73,8
real_mock_255,MCA Trainee,PwC,"Karnataka, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,180,22
real_mock_256,B.Tech Graduate,Accenture,"Kerala, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Kerala,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,67,22
real_mock_257,HR Manager,Oracle,"Madhya Pradesh, India",Technology,https://www.naukri.com/hr-manager-jobs-in-madhya-pradesh,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,185,10
real_mock_258,Product Manager,HDFC Bank,"Maharashtra, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,44,6
real_mock_259,DevOps Engineer,Coal India,"Meghalaya, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,8,7
real_mock_260,Software Engineer,TCS,"Odisha, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Odisha,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,12,3
real_mock_261,Data Analyst,Infosys,"Punjab, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-punjab,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,13,4
real_mock_262,Consultant,Wipro,"Rajasthan, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,48,4
real_mock_263,Accountant,Reliance,"Sikkim, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,25,3
real_mock_264,BCA Intern,L&T Technology Services,"Tamil Nadu, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tamil%20Nadu,LinkedIn,On-site,1.0,,,BCA,Fresher,False,43,5
real_mock_265,MCA Trainee,Tech Mahindra,"Telangana, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-telangana,Naukri,On-site,1.0,,,MCA,Fresher,False,6,3
real_mock_266,B.Tech Graduate,IBM,"Uttar Pradesh, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,25,4
real_mock_267,HR Manager,Teleperformance,"Uttarakhand, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,7,7
real_mock_268,Product Manager,Kochar Infotech,"West Bengal, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=West%20Bengal,LinkedIn,On-site,1.0,,,General,Experienced,False,18,3
real_mock_269,DevOps Engineer,Aegis,"Tripura, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-tripura,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,33,5
real_mock_270,Software Engineer,Aye Finance,"Mumbai (Bombay), India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,49,4
real_mock_271,Data Analyst,JP Morgan,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,47,7
real_mock_272,Consultant,Nestle,"Noida, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Noida,LinkedIn,On-site,1.0,,,General,Experienced,False,10,3
real_mock_273,Accountant,Swiggy,"Gurgaon, India",Corporate,https://www.naukri.com/accountant-jobs-in-gurgaon,Naukri,On-site,1.0,,,General,Experienced,False,46,6
real_mock_274,BCA Intern,Flipkart,"Gurugram, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,39,7
real_mock_275,MCA Trainee,Capgemini,"Bangalore, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,160,17
real_mock_276,B.Tech Graduate,Cognizant,"Chennai, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Chennai,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,197,20
real_mock_277,HR Manager,Deloitte,"Jalpaiguri, India",Technology,https://www.naukri.com/hr-manager-jobs-in-jalpaiguri,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,125,10
real_mock_278,Product Manager,Goldman Sachs,"Pune, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,True,149,22
real_mock_279,DevOps Engineer,KPMG,"Hyderabad, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,122,14
real_mock_280,Software Engineer,PwC,"Andhra Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Andhra%20Pradesh,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,157,22
real_mock_281,Data Analyst,Accenture,"Assam, India",Technology,https://www.naukri.com/data-analyst-jobs-in-assam,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,177,13
real_mock_282,Consultant,Oracle,"Bihar, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,170,16
real_mock_283,Accountant,HDFC Bank,"Chhattisgarh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,23,4
real_mock_284,BCA Intern,Coal India,"Delhi, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Delhi,LinkedIn,On-site,1.0,,,BCA,Fresher,False,29,6
real_mock_285,MCA Trainee,TCS,"Goa, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-goa,Naukri,On-site,1.0,,,MCA,Fresher,False,28,6
real_mock_286,B.Tech Graduate,Infosys,"Gujarat, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,43,3
real_mock_287,HR Manager,Wipro,"Haryana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,20,4
real_mock_288,Product Manager,Reliance,"Himachal Pradesh, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Himachal%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,False,32,5
real_mock_289,DevOps Engineer,L&T Technology Services,"Jharkhand, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-jharkhand,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,21,3
real_mock_290,Software Engineer,Tech Mahindra,"Karnataka, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,48,4
real_mock_291,Data Analyst,IBM,"Kerala, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,14,4
real_mock_292,Consultant,Teleperformance,"Madhya Pradesh, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Madhya%20Pradesh,LinkedIn,On-site,1.0,,,General,Experienced,False,40,5
real_mock_293,Accountant,Kochar Infotech,"Maharashtra, India",Technology,https://www.naukri.com/accountant-jobs-in-maharashtra,Naukri,On-site,1.0,,,General,Experienced,False,38,3
real_mock_294,BCA Intern,Aegis,"Meghalaya, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,11,7
real_mock_295,MCA Trainee,Aye Finance,"Odisha, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,38,7
real_mock_296,B.Tech Graduate,JP Morgan,"Punjab, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Punjab,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,27,3
real_mock_297,HR Manager,Nestle,"Rajasthan, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-rajasthan,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,37,3
real_mock_298,Product Manager,Swiggy,"Sikkim, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,14,6
real_mock_299,DevOps Engineer,Flipkart,"Tamil Nadu, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,48,4
real_mock_300,Software Engineer,Capgemini,"Telangana, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Telangana,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,108,14
real_mock_301,Data Analyst,Cognizant,"Uttar Pradesh, India",Technology,https://www.naukri.com/data-analyst-jobs-in-uttar-pradesh,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,154,12
real_mock_302,Consultant,Deloitte,"Uttarakhand, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,True,173,11
real_mock_303,Accountant,Goldman Sachs,"West Bengal, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,True,139,11
real_mock_304,BCA Intern,KPMG,"Tripura, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tripura,LinkedIn,On-site,1.0,,,BCA,Fresher,True,198,15
real_mock_305,MCA Trainee,PwC,"Mumbai (Bombay), India",Technology,https://www.naukri.com/mca-trainee-jobs-in-mumbai-(bombay),Naukri,On-site,1.0,,,MCA,Fresher,True,140,10
real_mock_306,B.Tech Graduate,Accenture,"Navi Mumbai, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,176,19
real_mock_307,HR Manager,Oracle,"Noida, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,59,19
real_mock_308,Product Manager,HDFC Bank,"Gurgaon, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Gurgaon,LinkedIn,On-site,1.0,,,General,Experienced,False,15,5
real_mock_309,DevOps Engineer,Coal India,"Gurugram, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-gurugram,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,10,7
real_mock_310,Software Engineer,TCS,"Bangalore, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,42,4
real_mock_311,Data Analyst,Infosys,"Chennai, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,32,7
real_mock_312,Consultant,Wipro,"Jalpaiguri, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Jalpaiguri,LinkedIn,On-site,1.0,,,General,Experienced,False,14,6
real_mock_313,Accountant,Reliance,"Pune, India",Technology,https://www.naukri.com/accountant-jobs-in-pune,Naukri,On-site,1.0,,,General,Experienced,False,6,7
real_mock_314,BCA Intern,L&T Technology Services,"Hyderabad, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,20,4
real_mock_315,MCA Trainee,Tech Mahindra,"Andhra Pradesh, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,40,6
real_mock_316,B.Tech Graduate,IBM,"Assam, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Assam,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,10,5
real_mock_317,HR Manager,Teleperformance,"Bihar, India",Technology,https://www.naukri.com/hr-manager-jobs-in-bihar,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,27,3
real_mock_318,Product Manager,Kochar Infotech,"Chhattisgarh, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,18,5
real_mock_319,DevOps Engineer,Aegis,"Delhi, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,43,5
real_mock_320,Software Engineer,Aye Finance,"Goa, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Goa,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,9,3
real_mock_321,Data Analyst,JP Morgan,"Gujarat, India",Corporate,https://www.naukri.com/data-analyst-jobs-in-gujarat,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,35,6
real_mock_322,Consultant,Nestle,"Haryana, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,19,6
real_mock_323,Accountant,Swiggy,"Himachal Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,45,4
real_mock_324,BCA Intern,Flipkart,"Jharkhand, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Jharkhand,LinkedIn,On-site,1.0,,,BCA,Fresher,False,32,5
real_mock_325,MCA Trainee,Capgemini,"Karnataka, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-karnataka,Naukri,On-site,1.0,,,MCA,Fresher,True,103,20
real_mock_326,B.Tech Graduate,Cognizant,"Kerala, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,True,136,19
real_mock_327,HR Manager,Deloitte,"Madhya Pradesh, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,True,131,6
real_mock_328,Product Manager,Goldman Sachs,"Maharashtra, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Maharashtra,LinkedIn,On-site,1.0,,,General,Experienced,True,166,12
real_mock_329,DevOps Engineer,KPMG,"Meghalaya, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-meghalaya,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,177,13
real_mock_330,Software Engineer,PwC,"Odisha, India",Corporate,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,190,18
real_mock_331,Data Analyst,Accenture,"Punjab, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,96,15
real_mock_332,Consultant,Oracle,"Rajasthan, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Rajasthan,LinkedIn,On-site,1.0,,,General,Experienced,True,159,22
real_mock_333,Accountant,HDFC Bank,"Sikkim, India",Corporate,https://www.naukri.com/accountant-jobs-in-sikkim,Naukri,On-site,1.0,,,General,Experienced,False,20,7
real_mock_334,BCA Intern,Coal India,"Tamil Nadu, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,35,4
real_mock_335,MCA Trainee,TCS,"Telangana, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,False,14,7
real_mock_336,B.Tech Graduate,Infosys,"Uttar Pradesh, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Uttar%20Pradesh,LinkedIn,On-site,1.0,,,BTECH,Fresher,False,35,4
real_mock_337,HR Manager,Wipro,"Uttarakhand, India",Technology,https://www.naukri.com/hr-manager-jobs-in-uttarakhand,Naukri,On-site,1.0,,,NON-TECH,Experienced,False,26,5
real_mock_338,Product Manager,Reliance,"West Bengal, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,38,4
real_mock_339,DevOps Engineer,L&T Technology Services,"Tripura, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,6,7
real_mock_340,Software Engineer,Tech Mahindra,"Mumbai (Bombay), India",Technology,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Mumbai%20(Bombay),LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,14,3
real_mock_341,Data Analyst,IBM,"Navi Mumbai, India",Technology,https://www.naukri.com/data-analyst-jobs-in-navi-mumbai,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,46,3
real_mock_342,Consultant,Teleperformance,"Noida, India",Corporate,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,13,3
real_mock_343,Accountant,Kochar Infotech,"Gurgaon, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,38,5
real_mock_344,BCA Intern,Aegis,"Gurugram, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Gurugram,LinkedIn,On-site,1.0,,,BCA,Fresher,False,39,3
real_mock_345,MCA Trainee,Aye Finance,"Bangalore, India",Corporate,https://www.naukri.com/mca-trainee-jobs-in-bangalore,Naukri,On-site,1.0,,,MCA,Fresher,False,20,3
real_mock_346,B.Tech Graduate,JP Morgan,"Chennai, India",Technology,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,32,7
real_mock_347,HR Manager,Nestle,"Jalpaiguri, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,45,7
real_mock_348,Product Manager,Swiggy,"Pune, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Pune,LinkedIn,On-site,1.0,,,General,Experienced,False,26,4
real_mock_349,DevOps Engineer,Flipkart,"Hyderabad, India",Technology,https://www.naukri.com/devops-engineer-jobs-in-hyderabad,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,46,6
real_mock_350,Software Engineer,Capgemini,"Andhra Pradesh, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,True,160,19
real_mock_351,Data Analyst,Cognizant,"Assam, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,True,81,21
real_mock_352,Consultant,Deloitte,"Bihar, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Bihar,LinkedIn,On-site,1.0,,,General,Experienced,True,132,10
real_mock_353,Accountant,Goldman Sachs,"Chhattisgarh, India",Technology,https://www.naukri.com/accountant-jobs-in-chhattisgarh,Naukri,On-site,1.0,,,General,Experienced,True,104,22
real_mock_354,BCA Intern,KPMG,"Delhi, India",Corporate,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,True,70,6
real_mock_355,MCA Trainee,PwC,"Goa, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,95,21
real_mock_356,B.Tech Graduate,Accenture,"Gujarat, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Gujarat,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,121,9
real_mock_357,HR Manager,Oracle,"Haryana, India",Corporate,https://www.naukri.com/hr-manager-jobs-in-haryana,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,62,17
real_mock_358,Product Manager,HDFC Bank,"Himachal Pradesh, India",Technology,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,False,43,5
real_mock_359,DevOps Engineer,Coal India,"Jharkhand, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,23,3
real_mock_360,Software Engineer,TCS,"Karnataka, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Karnataka,LinkedIn,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,12,3
real_mock_361,Data Analyst,Infosys,"Kerala, India",Technology,https://www.naukri.com/data-analyst-jobs-in-kerala,Naukri,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,34,4
real_mock_362,Consultant,Wipro,"Madhya Pradesh, India",Technology,https://unstop.com/jobs?query=Consultant,Unstop,On-site,1.0,,,General,Experienced,False,35,4
real_mock_363,Accountant,Reliance,"Maharashtra, India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,General,Experienced,False,12,6
real_mock_364,BCA Intern,L&T Technology Services,"Meghalaya, India",Technology,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Meghalaya,LinkedIn,On-site,1.0,,,BCA,Fresher,False,25,4
real_mock_365,MCA Trainee,Tech Mahindra,"Odisha, India",Technology,https://www.naukri.com/mca-trainee-jobs-in-odisha,Naukri,On-site,1.0,,,MCA,Fresher,False,31,3
real_mock_366,B.Tech Graduate,IBM,"Punjab, India",Corporate,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,On-site,1.0,,,BTECH,Fresher,False,36,3
real_mock_367,HR Manager,Teleperformance,"Rajasthan, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,NON-TECH,Experienced,False,39,6
real_mock_368,Product Manager,Kochar Infotech,"Sikkim, India",Technology,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Sikkim,LinkedIn,On-site,1.0,,,General,Experienced,False,26,3
real_mock_369,DevOps Engineer,Aegis,"Tamil Nadu, India",Corporate,https://www.naukri.com/devops-engineer-jobs-in-tamil-nadu,Naukri,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,33,7
real_mock_370,Software Engineer,Aye Finance,"Telangana, India",Technology,https://unstop.com/jobs?query=Software+Engineer,Unstop,On-site,1.0,,,"BTECH, MCA, BCA",Experienced,False,36,5
real_mock_371,Data Analyst,JP Morgan,"Uttar Pradesh, India",Technology,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,"BTECH, MSC, BSC",Experienced,False,24,3
real_mock_372,Consultant,Nestle,"Uttarakhand, India",Corporate,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Uttarakhand,LinkedIn,On-site,1.0,,,General,Experienced,False,19,7
real_mock_373,Accountant,Swiggy,"West Bengal, India",Technology,https://www.naukri.com/accountant-jobs-in-west-bengal,Naukri,On-site,1.0,,,General,Experienced,False,47,3
real_mock_374,BCA Intern,Flipkart,"Tripura, India",Technology,https://unstop.com/jobs?query=BCA+Intern,Unstop,On-site,1.0,,,BCA,Fresher,False,11,5
real_mock_375,MCA Trainee,Capgemini,"Mumbai (Bombay), India",Corporate,https://www.linkedin.com/jobs,Direct MNC,On-site,1.0,,,MCA,Fresher,True,182,9
real_mock_376,B.Tech Graduate,Cognizant,"Navi Mumbai, India",Technology,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Navi%20Mumbai,LinkedIn,On-site,1.0,,,BTECH,Fresher,True,172,14
real_mock_377,HR Manager,Deloitte,"Noida, India",Technology,https://www.naukri.com/hr-manager-jobs-in-noida,Naukri,On-site,1.0,,,NON-TECH,Experienced,True,153,14
real_mock_378,Product Manager,Goldman Sachs,"Gurgaon, India",Corporate,https://unstop.com/jobs?query=Product+Manager,Unstop,On-site,1.0,,,General,Experienced,True,54,24
